CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Total Spend,Churn,,,,
9433,27,Female,32,43,9,8,Basic,1379,0,,,,
9434,24,Female,30,40,6,21,Standard,2070,1,,,,
9435,43,Female,13,4,2,29,Standard,2508,0,,,,
9436,51,Female,9,20,5,4,Basic,2427,0,,,,
9437,47,Male,17,15,6,16,Basic,4973,0,,,,
9438,53,Male,10,29,6,2,Basic,1128,0,,,,
9439,38,Male,38,5,5,8,Standard,4172,1,,,,
9440,79,Male,46,39,2,7,Standard,3323,0,,,,
9441,77,Male,2,40,5,8,Premium,4177,0,,,,
9442,34,Male,1,7,1,23,Standard,2710,1,,,,
9443,50,Female,53,,9,16,Standard,2481,0,,,,
9444,27,Male,7,32,0,23,Basic,1767,0,,,,
9445,68,Male,30,36,7,7,Premium,235,1,,,,
9446,64,Male,7,33,2,20,Standard,4714,0,,,,
9447,59,Female,42,37,7,13,Standard,3459,1,,,,
9448,68,Male,47,32,2,21,Standard,441,1,,,,
9449,29,Unknown,1,43,1,15,Basic,3449,0,,,,
9450,73,Female,21,36,7,17,Standard,3665,0,,,,
9451,33,Female,59,34,2,16,Premium,3901,0,,,,
9452,58,Male,4,49,7,23,Basic,384,0,,,,
9453,49,Female,6,25,1,6,Standard,1063,0,,,,
9454,32,Female,19,44,3,19,Basic,1721,0,,,,
9455,79,Male,27,32,8,14,Premium,1824,0,,,,
9456,44,Male,12,2,0,26,Premium,476,0,,,,
9457,45,Male,1,9,1,27,Basic,152,0,,,,
9458,34,Unknown,31,38,1,6,Standard,427,0,,,,
9459,63,Male,25,29,8,1,Basic,2488,0,,,,
9460,76,Female,2,38,9,26,Basic,738,1,,,,
9461,67,Male,40,18,4,1,Standard,3353,0,,,,
9462,75,Female,41,22,3,6,Standard,4701,0,,,,
9463,19,Female,55,35,9,18,Basic,4899,1,,,,
9464,53,Male,12,15,9,5,Basic,658,0,,,,
9465,67,Male,56,7,3,29,Standard,4135,1,,,,
9466,24,Male,20,13,6,27,Premium,1008,0,,,,
9467,30,Male,44,42,2,11,Basic,108,1,,,,
9468,32,Female,36,36,8,14,Standard,2671,0,,,,
9469,42,Male,22,16,4,12,Basic,3184,0,,,,
9470,40,Female,6,41,8,6,Standard,376,1,,,,
9471,77,Male,16,21,0,6,Basic,1161,0,,,,
9472,39,Male,27,,9,14,Basic,1917,0,,,,
9473,43,Female,46,10,7,25,Basic,4156,0,,,,
9474,50,Female,29,19,1,3,Standard,534,0,,,,
9475,28,Male,4,17,7,2,Basic,1367,0,,,,
9476,27,Female,23,1,3,0,Basic,939,0,,,,
9477,42,Male,6,13,1,6,Basic,4827,0,,,,
9478,54,Female,58,36,1,8,Basic,1465,0,,,,
9479,65,Male,33,47,5,0,Standard,4209,0,,,,
9480,60,Male,55,42,2,4,Standard,1258,0,,,,
9481,70,Female,49,20,9,14,Premium,1823,0,,,,
9482,55,Male,41,41,2,3,Basic,4161,1,,,,
9483,58,Male,32,40,8,9,Premium,666,0,,,,
9484,62,Male,58,6,4,1,Basic,4997,0,,,,
9485,41,Female,26,23,6,22,Basic,226,0,,,,
9486,57,Female,13,42,4,6,Premium,3472,0,,,,
9487,63,Female,58,24,1,28,Standard,1894,0,,,,
9488,73,Female,18,49,7,23,Basic,1967,0,,,,
9489,50,Female,47,5,8,18,Premium,3783,1,,,,
9490,34,Male,50,32,1,5,Standard,3330,0,,,,
9491,41,Male,37,46,1,,Premium,1658,0,,,,
9492,54,Female,11,17,3,19,Basic,1323,0,,,,
9493,74,Male,2,11,7,11,Premium,3236,0,,,,
9494,19,Male,6,,4,10,Standard,4890,1,,,,
9495,49,Female,55,4,4,2,Standard,838,0,,,,
9496,74,Female,34,23,6,19,Basic,2770,0,,,,
9497,77,Male,24,23,3,27,Basic,178,0,,,,
9498,79,Male,48,49,8,16,Standard,1880,0,,,,
9499,41,Female,14,34,3,6,Standard,3263,0,,,,
9500,26,Female,18,21,7,22,Standard,2287,0,,,,
9501,21,Male,59,22,2,22,Standard,1124,0,,,,
9502,34,Male,18,1,5,17,Standard,366,0,,,,
9503,34,Unknown,22,32,0,16,Standard,328,0,,,,
9504,70,Male,10,28,6,15,Standard,1492,0,,,,
9505,67,Female,58,18,6,24,Basic,2704,1,,,,
9506,65,Male,20,7,1,1,Standard,3243,0,,,,
9507,47,Male,51,38,4,4,Standard,3970,0,,,,
9508,57,Male,33,6,3,29,Premium,696,1,,,,
9509,75,Female,38,14,9,20,Standard,3088,1,,,,
9510,28,Female,50,30,8,12,,934,0,,,,
9511,38,Male,6,44,1,28,Basic,828,0,,,,
9512,38,Female,41,46,2,10,Basic,3007,0,,,,
9513,35,Male,43,14,0,23,Standard,2021,1,,,,
9514,72,Female,54,44,9,0,Standard,2724,0,,,,
9515,46,Male,26,41,4,26,Standard,1016,0,,,,
9516,41,Female,49,9,2,22,Standard,754,0,,,,
9517,27,Male,22,31,3,2,Standard,2074,0,,,,
9518,62,Female,37,2,3,17,Basic,4587,1,,,,
9519,34,Female,57,18,5,20,Basic,3191,0,,,,
9520,35,Male,19,5,9,3,Premium,432,0,,,,
9521,59,Male,26,26,6,28,Standard,2339,1,,,,
9522,65,Male,52,23,6,8,Premium,394,0,,,,
9523,37,Female,59,12,7,10,Basic,3842,1,,,,
9524,54,Male,7,14,2,16,Standard,1838,0,,,,
9525,62,Female,36,13,4,10,Premium,2235,0,,,,
9526,35,Female,2,35,9,2,Premium,2492,0,,,,
9527,34,Male,1,47,5,18,Premium,2710,0,,,,
9528,26,Male,21,15,5,19,Standard,3968,0,,,,
9529,31,Female,5,35,7,22,Basic,349,1,,,,
9530,66,Female,38,19,4,20,Standard,400,0,,,,
9531,46,Female,39,15,4,10,Standard,4744,1,,,,
9532,48,Male,35,8,0,25,Premium,3864,1,,,,
9533,21,Male,43,23,0,13,Basic,4813,0,,,,
9534,35,Female,23,13,5,5,Basic,4417,1,,,,
9535,76,Female,11,23,9,18,Basic,4543,0,,,,
9536,37,Female,16,31,9,20,Basic,790,0,,,,
9537,73,Male,21,30,4,28,Standard,4018,0,,,,
9538,73,Male,53,42,9,14,Premium,1294,1,,,,
9539,64,Male,18,2,5,27,Basic,393,1,,,,
9540,60,Female,8,11,8,10,Basic,2339,1,,,,
9541,61,Male,11,25,7,17,Basic,3271,0,,,,
9542,26,Female,59,29,6,3,Standard,2953,0,,,,
9543,30,Female,31,22,6,27,Standard,4010,0,,,,
9544,32,Male,52,19,5,18,Standard,130,0,,,,
9545,44,Male,30,9,5,,Basic,4801,0,,,,
9546,32,Female,16,41,0,11,Premium,4977,0,,,,
9547,45,Male,22,38,6,3,Standard,4247,1,,,,
9548,54,Male,9,29,4,23,Standard,4072,1,,,,
9549,72,Male,29,10,6,11,Premium,2957,0,,,,
9550,36,Female,18,22,5,23,Premium,4545,0,,,,
9551,43,Unknown,25,24,7,,Premium,3690,0,,,,
9552,69,Female,25,8,2,27,Basic,4953,1,,,,
9553,43,Female,10,47,7,15,Premium,813,1,,,,
9554,42,Female,19,6,6,20,Standard,709,1,,,,
9555,43,Female,53,7,0,29,Basic,4128,1,,,,
9556,43,Unknown,55,20,2,1,,1604,0,,,,
9557,63,Male,44,17,9,,Basic,2722,0,,,,
9558,45,Male,3,36,3,21,Premium,3331,0,,,,
9559,66,Female,46,8,8,2,Basic,754,1,,,,
9560,35,Female,11,13,5,27,Standard,3039,0,,,,
9561,49,Male,24,24,6,15,Basic,250,0,,,,
9562,70,Unknown,55,46,4,25,Premium,2078,0,,,,
9563,20,Male,57,31,2,9,Basic,3706,0,,,,
9564,19,Male,9,23,4,28,Standard,3910,0,,,,
9565,50,Female,21,17,6,28,Standard,1917,0,,,,
9566,59,Male,6,46,8,8,Standard,852,1,,,,
9567,36,Female,23,24,8,13,Standard,1291,0,,,,
9568,34,Male,1,43,7,24,Basic,4823,0,,,,
9569,61,Male,31,10,4,7,Basic,3094,0,,,,
9570,50,Female,20,31,6,1,Basic,2826,1,,,,
9571,29,Female,6,45,3,10,Premium,3773,0,,,,
9572,66,Male,7,20,9,1,Standard,3509,0,,,,
9573,73,Unknown,52,16,4,26,Standard,1990,0,,,,
9574,20,Female,50,,3,14,Standard,210,0,,,,
9575,60,Male,37,3,2,17,Premium,1076,1,,,,
9576,66,Male,20,30,0,4,Basic,3867,1,,,,
9577,72,Female,7,18,4,27,Basic,1534,1,,,,
9578,43,Female,56,6,1,25,Standard,4376,0,,,,
9579,52,Male,24,20,5,24,Standard,4562,0,,,,
9580,25,Male,27,35,4,6,Standard,2321,0,,,,
9581,69,Male,27,19,1,22,Standard,2233,0,,,,
9582,53,Male,53,26,7,18,Basic,1806,0,,,,
9583,70,Female,30,35,4,18,Basic,1729,0,,,,
9584,71,Female,51,12,1,25,Basic,3824,0,,,,
9585,24,Male,35,8,0,15,Standard,4626,0,,,,
9586,63,Female,24,37,1,18,Premium,4853,0,,,,
9587,63,Female,51,49,0,16,Standard,4459,0,,,,
9588,53,Female,55,10,9,12,Premium,4364,1,,,,
9589,33,Female,40,21,9,27,Basic,4512,0,,,,
9590,41,Female,36,49,2,7,Basic,2551,0,,,,
9591,78,Female,37,41,2,27,Basic,312,0,,,,
9592,71,Male,50,45,9,10,Standard,4163,0,,,,
9593,79,Female,11,42,0,17,Basic,733,1,,,,
9594,18,Female,36,29,6,10,Standard,3109,0,,,,
9595,66,Male,36,31,9,22,Basic,1484,0,,,,
9596,42,Male,30,40,6,8,Standard,771,0,,,,
9597,27,Male,17,7,8,13,Standard,2270,1,,,,
9598,71,Female,25,34,4,,Basic,1145,0,,,,
9599,33,Female,5,34,3,28,Standard,3389,1,,,,
9600,33,Female,8,30,4,16,Basic,2700,0,,,,
9601,75,Male,10,4,7,20,Basic,976,1,,,,
9602,25,Female,30,41,7,15,Premium,493,0,,,,
9603,46,Male,54,30,3,25,Standard,2671,1,,,,
9604,56,Female,45,25,7,4,Basic,1868,0,,,,
9605,45,Male,55,14,3,0,Standard,332,0,,,,
9606,23,Unknown,1,24,3,8,Basic,4483,0,,,,
9607,33,Female,58,43,7,2,Premium,3669,0,,,,
9608,37,Female,28,31,1,13,Standard,2523,0,,,,
9609,33,Female,45,39,3,17,Standard,4909,0,,,,
9610,24,Female,56,28,0,11,Basic,931,0,,,,
9611,58,Male,50,25,0,22,Premium,186,0,,,,
9612,31,Female,41,19,7,13,Basic,2008,0,,,,
9613,60,Female,4,4,3,27,Standard,2317,0,,,,
9614,43,Male,22,34,5,15,Standard,1334,1,,,,
9615,43,Female,35,,4,4,Standard,592,0,,,,
9616,31,Unknown,6,25,9,19,Premium,2081,0,,,,
9617,24,Female,55,22,5,19,Premium,121,1,,,,
9618,50,Female,12,28,3,14,Basic,3977,1,,,,
9619,43,Female,41,18,3,8,Standard,4227,0,,,,
9620,74,Female,9,7,6,24,Basic,3482,0,,,,
9621,62,Female,35,11,0,16,Standard,444,1,,,,
9622,37,Unknown,15,42,8,11,Standard,1260,1,,,,
9623,20,Female,14,11,9,12,Basic,583,0,,,,
9624,69,Male,52,9,2,9,Standard,4117,0,,,,
9625,21,Male,42,35,3,6,Standard,1928,0,,,,
9626,78,Male,18,37,8,26,Standard,1984,1,,,,
9627,43,Female,20,23,4,23,Standard,3599,0,,,,
9628,28,Female,55,33,3,20,Basic,3153,1,,,,
9629,19,Female,34,1,5,6,Standard,415,0,,,,
9630,31,Female,14,20,0,7,Basic,4962,0,,,,
9631,61,Male,47,5,9,23,Standard,1976,0,,,,
9632,47,Male,13,29,0,14,Standard,2735,0,,,,
9633,66,Female,28,26,4,24,Basic,2429,0,,,,
9634,29,Male,4,38,4,20,Basic,4230,0,,,,
9635,43,Male,57,3,8,17,Standard,1713,1,,,,
9636,,Female,48,21,0,21,Standard,4570,1,,,,
9637,50,Male,17,13,2,0,Standard,2200,0,,,,
9638,30,Unknown,50,31,2,9,Basic,908,1,,,,
9639,31,Male,0,17,3,21,Standard,4711,0,,,,
9640,41,Female,26,35,6,18,Basic,613,0,,,,
9641,79,Male,59,23,6,28,Basic,2438,0,,,,
9642,51,Male,26,3,9,2,Standard,4680,1,,,,
9643,61,Female,24,45,4,6,Standard,1996,1,,,,
9644,43,Female,40,2,8,3,Basic,2800,0,,,,
9645,38,Female,20,3,6,4,Standard,1238,0,,,,
9646,45,Male,13,20,1,5,Standard,223,0,,,,
9647,65,Male,51,48,2,27,Standard,2002,1,,,,
9648,53,Female,52,44,6,9,Standard,1726,0,,,,
9649,57,Male,19,9,4,11,Basic,1684,0,,,,
9650,19,Male,27,48,6,13,Standard,3558,0,,,,
9651,59,Female,20,4,8,21,Standard,4468,0,,,,
9652,26,Male,22,25,8,1,Basic,4860,0,,,,
9653,40,Male,10,1,2,2,Standard,1505,0,,,,
9654,32,Male,55,39,7,0,Standard,3393,0,,,,
9655,30,Unknown,1,12,5,2,Basic,2138,0,,,,
9656,40,Male,19,40,3,23,Basic,1344,0,,,,
9657,34,Female,23,40,3,14,Basic,298,1,,,,
9658,79,Male,54,24,3,15,Standard,4182,1,,,,
9659,65,Female,24,9,6,19,Basic,2230,1,,,,
9660,77,Male,36,46,5,1,Standard,3384,0,,,,
9661,19,Female,21,20,1,19,Standard,1430,0,,,,
9662,37,Female,58,5,4,15,Standard,3896,0,,,,
9663,37,Female,23,20,4,29,Premium,4573,1,,,,
9664,76,Female,14,21,5,14,Premium,3444,1,,,,
9665,63,Female,11,2,6,,Standard,1082,1,,,,
9666,20,Male,45,21,7,24,Basic,3232,0,,,,
9667,72,Female,30,42,9,4,Basic,4542,0,,,,
9668,29,Female,42,24,7,28,Premium,3698,0,,,,
9669,57,Female,30,9,4,4,Basic,2699,0,,,,
9670,19,Male,52,39,1,27,Premium,1444,1,,,,
9671,53,Female,29,30,9,20,Standard,4940,0,,,,
9672,31,Male,40,18,7,25,Basic,2565,0,,,,
9673,33,Female,19,44,5,8,Premium,3411,1,,,,
9674,36,Male,7,43,2,22,Premium,3233,0,,,,
9675,51,Male,43,10,3,13,Standard,4928,1,,,,
9676,,Female,29,45,0,18,Basic,528,0,,,,
9677,78,Female,34,41,2,,Standard,2398,0,,,,
9678,63,Female,20,48,3,17,Standard,2564,1,,,,
9679,23,Female,46,21,1,8,Standard,2697,0,,,,
9680,30,Female,39,22,5,2,Standard,676,0,,,,
9681,53,Female,57,17,7,28,Basic,3362,0,,,,
9682,39,Female,27,5,5,10,Basic,649,0,,,,
9683,35,Female,38,6,9,23,Basic,4962,0,,,,
9684,29,Male,16,10,2,14,Basic,4652,0,,,,
9685,69,Male,11,43,8,27,Standard,1392,0,,,,
9686,76,Female,51,2,3,3,Basic,2391,0,,,,
9687,71,Female,49,7,5,20,Standard,4475,0,,,,
9688,47,Male,17,46,3,23,Basic,903,1,,,,
9689,70,Male,46,4,3,4,Basic,3319,0,,,,
9690,68,Female,54,37,1,25,Premium,1232,1,,,,
9691,57,Male,27,19,9,17,Premium,3612,0,,,,
9692,24,Female,59,28,1,21,Premium,2596,0,,,,
9693,49,Female,2,20,1,22,Standard,3103,0,,,,
9694,65,Male,50,30,1,11,Standard,4294,1,,,,
9695,36,Female,14,42,7,0,Premium,1678,1,,,,
9696,23,Female,15,38,9,25,Basic,951,0,,,,
9697,37,Female,21,2,3,24,Premium,1227,0,,,,
9698,44,Male,53,3,3,21,Standard,3364,0,,,,
9699,70,Male,48,47,9,19,Standard,4822,0,,,,
9700,,Female,30,42,9,1,Standard,4241,0,,,,
9701,54,Male,30,49,2,8,Standard,673,0,,,,
9702,65,Male,0,39,4,21,Premium,4821,0,,,,
9703,24,Male,10,25,3,24,Basic,1321,0,,,,
9704,76,Male,5,2,6,17,Standard,4093,0,,,,
9705,22,Male,22,39,9,4,Standard,4224,0,,,,
9706,28,Male,8,15,6,21,Standard,4364,0,,,,
9707,32,Female,51,3,5,13,Basic,1650,0,,,,
9708,20,Female,15,5,6,10,Premium,733,0,,,,
9709,75,Male,57,40,6,20,Standard,968,0,,,,
9710,22,Female,37,36,7,21,Standard,1460,1,,,,
9711,40,Male,43,40,0,2,Standard,4991,0,,,,
9712,70,Female,18,38,2,8,Standard,3736,0,,,,
9713,54,Male,44,37,2,1,Standard,2445,0,,,,
9714,26,Male,12,27,4,13,Premium,4095,0,,,,
9715,32,Female,58,5,9,27,Basic,1578,0,,,,
9716,20,Male,31,,6,1,Basic,3644,0,,,,
9717,46,Female,35,38,9,20,Standard,2113,1,,,,
9718,23,Male,8,45,5,26,Standard,3248,0,,,,
9719,34,Male,45,41,3,,Standard,757,0,,,,
9720,43,Female,45,12,5,18,Premium,344,1,,,,
9721,38,Female,48,42,6,28,Basic,3595,1,,,,
9722,25,Male,36,31,3,28,Standard,3864,1,,,,
9723,38,Male,30,33,7,1,Premium,235,1,,,,
9724,74,Male,30,43,4,15,Premium,304,0,,,,
9725,28,Female,58,29,2,5,Standard,983,0,,,,
9726,55,Female,54,38,1,11,Basic,3832,1,,,,
9727,25,Male,18,3,0,21,Premium,4751,1,,,,
9728,59,Female,1,38,3,6,Standard,984,0,,,,
9729,41,Male,44,41,1,3,Standard,1082,0,,,,
9730,78,Male,31,40,2,7,Standard,2544,0,,,,
9731,52,Male,42,30,0,18,Basic,1320,0,,,,
9732,72,Female,33,47,5,9,Standard,805,1,,,,
9733,31,Male,0,22,3,0,Standard,4001,1,,,,
9734,72,Female,20,38,4,4,Basic,2706,1,,,,
9735,31,Female,2,32,7,5,Premium,2373,0,,,,
9736,27,Male,26,43,3,26,Standard,1125,1,,,,
9737,,Male,43,10,5,28,Standard,3383,0,,,,
9738,55,Male,6,,2,18,Basic,2091,0,,,,
9739,61,Female,32,43,7,17,Basic,1416,0,,,,
9740,72,Female,8,4,2,18,Basic,3251,0,,,,
9741,63,Male,29,29,6,18,Standard,218,0,,,,
9742,51,Male,17,45,6,22,Basic,4793,0,,,,
9743,58,Male,55,8,2,0,Basic,1954,0,,,,
9744,27,Male,25,20,2,26,Premium,4203,1,,,,
9745,75,Female,19,47,9,19,Basic,2008,1,,,,
9746,34,Male,37,7,9,10,Premium,4185,1,,,,
9747,34,Male,40,1,7,2,Basic,526,1,,,,
9748,20,Female,54,25,2,9,Standard,2749,1,,,,
9749,79,Male,30,26,1,26,Standard,2426,1,,,,
9750,48,Female,7,9,4,6,Basic,739,1,,,,
9751,68,Male,22,23,6,16,Standard,1303,0,,,,
9752,18,Female,49,40,7,23,Basic,4800,0,,,,
9753,29,Male,24,2,0,25,Basic,3865,0,,,,
9754,56,Female,46,26,1,15,Standard,2863,0,,,,
9755,21,Male,0,14,6,6,Basic,2365,0,,,,
9756,59,Female,45,44,8,12,Basic,245,1,,,,
9757,30,Male,17,31,2,11,Basic,3230,1,,,,
9758,51,Female,18,26,7,11,Premium,1156,0,,,,
9759,59,Male,50,49,9,7,Standard,1557,0,,,,
9760,38,Female,41,19,2,7,Basic,3888,0,,,,
9761,39,Female,51,38,3,12,Basic,1707,0,,,,
9762,74,Female,52,5,1,10,Basic,1173,0,,,,
9763,21,Female,5,6,8,24,Basic,2469,0,,,,
9764,35,Male,16,35,4,0,Standard,1622,0,,,,
9765,22,Male,45,16,4,24,Premium,3254,0,,,,
9766,36,Female,44,31,3,16,Basic,635,0,,,,
9767,19,Male,7,18,4,18,Standard,3179,1,,,,
9768,29,Male,53,14,0,12,Standard,860,0,,,,
9769,34,Male,41,25,9,22,Basic,307,0,,,,
9770,27,Male,8,15,9,14,Basic,3363,0,,,,
9771,51,Female,36,26,5,28,Basic,2097,1,,,,
9772,23,Female,54,36,3,23,Premium,4105,0,,,,
9773,25,Female,26,11,3,11,Standard,1495,0,,,,
9774,78,Male,35,37,4,20,Basic,125,0,,,,
9775,68,Female,5,41,0,16,Premium,606,1,,,,
9776,28,Female,5,37,3,2,Premium,960,0,,,,
9777,74,Female,44,7,9,6,Basic,4573,1,,,,
9778,29,Female,3,18,2,1,Standard,3127,0,,,,
9779,26,Female,21,20,4,1,Basic,4260,1,,,,
9780,19,Male,39,2,9,24,Basic,4081,0,,,,
9781,25,Male,26,26,4,5,Standard,2950,0,,,,
9782,75,Male,36,23,7,3,Standard,696,0,,,,
9783,28,Female,1,32,0,15,Basic,2119,0,,,,
9784,77,Female,8,13,2,14,Basic,3991,0,,,,
9785,70,Female,10,13,4,9,Standard,4561,0,,,,
9786,53,Female,19,17,2,13,Standard,4694,1,,,,
9787,27,Female,51,25,5,8,Basic,3966,0,,,,
9788,38,Female,42,22,9,14,Basic,268,1,,,,
9789,37,Female,38,27,2,6,Standard,2023,0,,,,
9790,65,Male,57,17,5,6,Standard,4235,0,,,,
9791,25,Male,13,26,7,7,Basic,3409,0,,,,
9792,53,Male,25,38,3,18,Basic,608,0,,,,
9793,46,Male,37,14,7,17,Premium,4176,1,,,,
9794,59,Female,29,14,6,16,Basic,973,0,,,,
9795,29,Male,35,12,3,17,Basic,3942,1,,,,
9796,78,Female,37,5,2,18,Standard,281,0,,,,
9797,31,Male,34,37,4,20,Basic,106,1,,,,
9798,65,Male,54,,4,7,Standard,4860,0,,,,
9799,71,Female,5,29,6,12,Standard,507,0,,,,
9800,67,Female,2,25,0,26,Basic,1522,1,,,,
9801,38,Male,0,45,8,10,Basic,1714,1,,,,
9802,39,Female,59,4,1,28,Basic,2622,1,,,,
9803,38,Male,57,16,8,18,Standard,925,0,,,,
9804,61,Female,52,2,8,6,Standard,195,0,,,,
9805,67,Female,57,23,2,26,Standard,3203,1,,,,
9806,47,Male,17,4,6,26,Standard,3439,1,,,,
9807,56,Female,22,20,2,4,Basic,2895,0,,,,
9808,37,Female,31,17,7,4,Premium,2540,0,,,,
9809,41,Female,28,6,7,29,Standard,3703,0,,,,
9810,40,Female,22,18,2,7,Standard,498,0,,,,
9811,24,Male,35,20,4,9,Basic,1361,0,,,,
9812,26,Female,5,39,6,4,Basic,828,0,,,,
9813,18,Female,16,45,0,25,Premium,1756,1,,,,
9814,43,Female,17,41,2,14,Standard,907,0,,,,
9815,55,Male,30,34,0,22,Standard,3945,1,,,,
9816,55,Female,5,40,1,15,Basic,866,1,,,,
9817,71,Female,33,46,6,28,Basic,4109,0,,,,
9818,78,Female,43,24,6,27,Premium,2334,0,,,,
9819,61,Male,43,18,2,9,Premium,2347,1,,,,
9820,39,Male,26,30,5,23,Standard,481,0,,,,
9821,61,Male,35,1,5,7,Standard,394,0,,,,
9822,27,Male,47,23,1,18,Premium,154,0,,,,
9823,72,Female,51,29,8,3,Premium,742,0,,,,
9824,79,Female,41,,7,13,Premium,179,0,,,,
9825,75,Female,24,41,1,28,Premium,739,0,,,,
9826,23,Female,9,32,3,7,Standard,1612,1,,,,
9827,34,Male,38,2,8,20,Standard,3902,1,,,,
9828,68,Male,45,48,3,13,Standard,2443,1,,,,
9829,67,Female,38,36,6,11,Standard,4143,1,,,,
9830,55,Female,11,45,4,0,Standard,4006,0,,,,
9831,41,Female,10,17,9,22,Basic,4934,0,,,,
9832,68,Male,48,43,5,18,Basic,4368,0,,,,
9833,27,Female,42,2,0,17,Basic,998,0,,,,
9834,73,Male,52,4,3,11,Standard,3424,0,,,,
9835,25,Female,2,44,4,9,Basic,4098,0,,,,
9836,38,Unknown,50,34,5,20,Standard,4731,1,,,,
9837,73,Female,21,1,5,0,Premium,1612,0,,,,
9838,23,Male,3,23,4,13,Premium,1920,1,,,,
9839,38,Female,7,6,2,8,Standard,2915,1,,,,
9840,74,Male,13,16,1,25,Standard,2586,0,,,,
9841,79,Male,19,2,6,29,Premium,1412,0,,,,
9842,56,Female,23,46,0,14,Premium,2121,0,,,,
9843,41,Male,13,12,4,20,Basic,3350,0,,,,
9844,50,Female,27,27,3,21,Basic,4292,0,,,,
9845,76,Male,15,19,6,22,Standard,4909,1,,,,
9846,35,Female,31,28,1,13,Basic,129,1,,,,
9847,73,Female,46,35,7,8,Premium,1093,0,,,,
9848,45,Male,11,43,8,10,Basic,1386,0,,,,
9849,,Female,15,4,9,4,Standard,963,0,,,,
9850,69,Female,51,49,0,11,Basic,3903,0,,,,
9851,49,Female,18,49,4,15,Basic,2678,1,,,,
9852,29,Female,4,7,3,19,Standard,1157,0,,,,
9853,65,Unknown,11,37,4,27,Standard,2387,0,,,,
9854,59,Male,28,25,8,2,Basic,695,0,,,,
9855,44,Male,4,41,2,4,Basic,2040,0,,,,
9856,27,Male,41,17,0,29,Premium,2461,1,,,,
9857,63,Female,57,41,2,25,Basic,3320,1,,,,
9858,74,Female,16,14,3,25,Standard,1918,1,,,,
9859,69,Female,46,37,1,28,Basic,1101,1,,,,
9860,59,Female,7,2,0,18,Basic,256,0,,,,
9861,49,Female,39,24,0,4,Standard,3052,0,,,,
9862,59,Male,39,15,7,23,Standard,3403,1,,,,
9863,43,Male,29,48,3,17,Premium,1330,0,,,,
9864,42,Female,9,33,1,28,Basic,1289,0,,,,
9865,28,Male,19,12,9,3,Premium,2049,0,,,,
9866,40,Female,44,19,2,23,Standard,4700,0,,,,
9867,51,Male,15,47,7,14,Standard,643,1,,,,
9868,74,Male,40,5,5,29,Basic,1675,0,,,,
9869,69,Female,15,1,7,4,Premium,1199,1,,,,
9870,57,Male,41,43,9,7,Basic,4843,1,,,,
9871,79,Female,2,9,4,15,Premium,391,0,,,,
9872,40,Male,22,39,2,21,Basic,1533,0,,,,
9873,46,Female,21,34,5,0,Premium,712,1,,,,
9874,48,Female,56,29,9,4,Standard,2740,0,,,,
9875,24,Female,27,49,7,25,,2794,0,,,,
9876,57,Female,45,48,4,17,Standard,830,0,,,,
9877,50,Male,44,48,4,15,Basic,317,0,,,,
9878,38,Male,35,46,2,22,Basic,1585,0,,,,
9879,19,Male,3,2,2,29,Basic,3948,1,,,,
9880,35,Female,37,19,7,9,Standard,1870,1,,,,
9881,64,Unknown,23,28,0,3,Standard,345,0,,,,
9882,50,Male,18,35,3,17,Basic,503,1,,,,
9883,54,Female,10,40,8,16,Basic,3860,0,,,,
9884,51,Male,39,48,5,20,Standard,4698,0,,,,
9885,37,Male,45,22,5,26,Basic,4579,0,,,,
9886,52,Female,39,4,9,25,Basic,2180,1,,,,
9887,68,Male,45,8,6,12,Basic,4597,0,,,,
9888,67,Male,54,1,6,7,Premium,1548,0,,,,
9889,78,Female,38,36,5,7,Basic,2804,1,,,,
9890,71,Female,52,7,8,11,Premium,4059,0,,,,
9891,35,Male,17,25,7,28,Basic,368,0,,,,
9892,63,Female,11,29,7,25,Basic,1876,1,,,,
9893,79,Female,13,1,1,17,Premium,212,0,,,,
9894,41,Male,46,18,6,5,Basic,4012,0,,,,
9895,25,Female,17,,0,6,,1444,1,,,,
9896,78,Male,43,20,9,25,Standard,3211,0,,,,
9897,47,Male,41,46,7,16,Standard,4560,1,,,,
9898,61,Male,11,8,2,4,Premium,305,1,,,,
9899,70,Female,39,27,8,21,Basic,2009,0,,,,
9900,27,Male,26,39,4,22,Premium,1080,0,,,,
9901,40,Male,5,35,6,26,Standard,1358,1,,,,
9902,69,Male,23,25,6,24,Standard,4302,0,,,,
9903,66,Male,50,14,8,18,Standard,2744,0,,,,
9904,28,Female,32,44,1,7,Standard,1859,0,,,,
9905,19,Male,44,47,3,25,Basic,3585,1,,,,
9906,75,Female,53,40,7,18,Basic,139,0,,,,
9907,43,Female,15,31,4,26,Basic,3776,0,,,,
9908,53,Female,49,5,4,24,Basic,4068,1,,,,
9909,50,Female,11,17,2,7,Standard,3645,0,,,,
9910,64,Male,30,10,4,24,Standard,4036,0,,,,
9911,30,Male,56,43,6,20,Standard,3159,0,,,,
9912,57,Female,36,16,3,26,Standard,2453,0,,,,
9913,42,Male,52,48,7,24,Standard,1869,0,,,,
9914,21,Female,12,4,5,28,Standard,2190,0,,,,
9915,59,Male,57,5,5,18,Premium,1107,0,,,,
9916,36,Male,7,42,5,6,Premium,4127,0,,,,
